,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1407,6.0000,0.5100,0.0000,2.1000,0.0640,40.0000,54.0000,0.9950,3.5400,0.9300,10.7000,6
1408,8.1000,0.2900,0.3600,2.2000,0.0480,35.0000,53.0000,0.9950,3.2700,1.0100,12.4000,7
1409,6.0000,0.5100,0.0000,2.1000,0.0640,40.0000,54.0000,0.9950,3.5400,0.9300,10.7000,6
1410,6.6000,0.9600,0.0000,1.8000,0.0820,5.0000,16.0000,0.9936,3.5000,0.4400,11.9000,6
1411,6.4000,0.4700,0.4000,2.4000,0.0710,8.0000,19.0000,0.9963,3.5600,0.7300,10.6000,6
1412,8.2000,0.2400,0.3400,5.1000,0.0620,8.0000,22.0000,0.9974,3.2200,0.9400,10.9000,6
1413,9.9000,0.5700,0.2500,2.0000,0.1040,12.0000,89.0000,0.9963,3.0400,0.9000,10.1000,5
1414,10.0000,0.3200,0.5900,2.2000,0.0770,3.0000,15.0000,0.9994,3.2000,0.7800,9.6000,5
1415,6.2000,0.5800,0.0000,1.6000,0.0650,8.0000,18.0000,0.9966,3.5600,0.8400,9.4000,5
1416,10.0000,0.3200,0.5900,2.2000,0.0770,3.0000,15.0000,0.9994,3.2000,0.7800,9.6000,5
1417,7.3000,0.3400,0.3300,2.5000,0.0640,21.0000,37.0000,0.9952,3.3500,0.7700,12.1000,7
1418,7.8000,0.5300,0.0100,1.6000,0.0770,3.0000,19.0000,0.9950,3.1600,0.4600,9.8000,5
1419,7.7000,0.6400,0.2100,2.2000,0.0770,32.0000,133.0000,0.9956,3.2700,0.4500,9.9000,5
1420,7.8000,0.5300,0.0100,1.6000,0.0770,3.0000,19.0000,0.9950,3.1600,0.4600,9.8000,5
1421,7.5000,0.4000,0.1800,1.6000,0.0790,24.0000,58.0000,0.9965,3.3400,0.5800,9.4000,5
1422,7.0000,0.5400,0.0000,2.1000,0.0790,39.0000,55.0000,0.9956,3.3900,0.8400,11.4000,6
1423,6.4000,0.5300,0.0900,3.9000,0.1230,14.0000,31.0000,0.9968,3.5000,0.6700,11.0000,4
1424,8.3000,0.2600,0.3700,1.4000,0.0760,8.0000,23.0000,0.9974,3.2600,0.7000,9.6000,6
1425,8.3000,0.2600,0.3700,1.4000,0.0760,8.0000,23.0000,0.9974,3.2600,0.7000,9.6000,6
1426,7.7000,0.2300,0.3700,1.8000,0.0460,23.0000,60.0000,0.9971,3.4100,0.7100,12.1000,6
1427,7.6000,0.4100,0.3300,2.5000,0.0780,6.0000,23.0000,0.9957,3.3000,0.5800,11.2000,5
1428,7.8000,0.6400,0.0000,1.9000,0.0720,27.0000,55.0000,0.9962,3.3100,0.6300,11.0000,5
1429,7.9000,0.1800,0.4000,2.2000,0.0490,38.0000,67.0000,0.9960,3.3300,0.9300,11.3000,5
1430,7.4000,0.4100,0.2400,1.8000,0.0660,18.0000,47.0000,0.9956,3.3700,0.6200,10.4000,5
1431,7.6000,0.4300,0.3100,2.1000,0.0690,13.0000,74.0000,0.9958,3.2600,0.5400,9.9000,6
1432,5.9000,0.4400,0.0000,1.6000,0.0420,3.0000,11.0000,0.9944,3.4800,0.8500,11.7000,6
1433,6.1000,0.4000,0.1600,1.8000,0.0690,11.0000,25.0000,0.9955,3.4200,0.7400,10.1000,7
1434,10.2000,0.5400,0.3700,15.4000,0.2140,55.0000,95.0000,1.0037,3.1800,0.7700,9.0000,6
1435,10.2000,0.5400,0.3700,15.4000,0.2140,55.0000,95.0000,1.0037,3.1800,0.7700,9.0000,6
1436,10.0000,0.3800,0.3800,1.6000,0.1690,27.0000,90.0000,0.9991,3.1500,0.6500,8.5000,5
1437,6.8000,0.9150,0.2900,4.8000,0.0700,15.0000,39.0000,0.9958,3.5300,0.5400,11.1000,5
1438,7.0000,0.5900,0.0000,1.7000,0.0520,3.0000,8.0000,0.9960,3.4100,0.4700,10.3000,5
1439,7.3000,0.6700,0.0200,2.2000,0.0720,31.0000,92.0000,0.9957,3.3200,0.6800,11.0667,6
1440,7.2000,0.3700,0.3200,2.0000,0.0620,15.0000,28.0000,0.9947,3.2300,0.7300,11.3000,7
1441,7.4000,0.7850,0.1900,5.2000,0.0940,19.0000,98.0000,0.9971,3.1600,0.5200,9.5667,6
1442,6.9000,0.6300,0.0200,1.9000,0.0780,18.0000,30.0000,0.9971,3.4000,0.7500,9.8000,5
1443,6.9000,0.5800,0.2000,1.7500,0.0580,8.0000,22.0000,0.9932,3.3800,0.4900,11.7000,5
1444,7.3000,0.6700,0.0200,2.2000,0.0720,31.0000,92.0000,0.9957,3.3200,0.6800,11.1000,6
1445,7.4000,0.7850,0.1900,5.2000,0.0940,19.0000,98.0000,0.9971,3.1600,0.5200,9.6000,6
1446,6.9000,0.6300,0.0200,1.9000,0.0780,18.0000,30.0000,0.9971,3.4000,0.7500,9.8000,5
1447,6.8000,0.6700,0.0000,1.9000,0.0800,22.0000,39.0000,0.9970,3.4000,0.7400,9.7000,5
1448,6.9000,0.5800,0.0100,1.9000,0.0800,40.0000,54.0000,0.9968,3.4000,0.7300,9.7000,5
1449,7.2000,0.3800,0.3100,2.0000,0.0560,15.0000,29.0000,0.9947,3.2300,0.7600,11.3000,8
1450,7.2000,0.3700,0.3200,2.0000,0.0620,15.0000,28.0000,0.9947,3.2300,0.7300,11.3000,7
1451,7.8000,0.3200,0.4400,2.7000,0.1040,8.0000,17.0000,0.9973,3.3300,0.7800,11.0000,7
1452,6.6000,0.5800,0.0200,2.0000,0.0620,37.0000,53.0000,0.9937,3.3500,0.7600,11.6000,7
1453,7.6000,0.4900,0.3300,1.9000,0.0740,27.0000,85.0000,0.9971,3.4100,0.5800,9.0000,5
1454,11.7000,0.4500,0.6300,2.2000,0.0730,7.0000,23.0000,0.9997,3.2100,0.6900,10.9000,6
1455,6.5000,0.9000,0.0000,1.6000,0.0520,9.0000,17.0000,0.9947,3.5000,0.6300,10.9000,6
1456,6.0000,0.5400,0.0600,1.8000,0.0500,38.0000,89.0000,0.9924,3.3000,0.5000,10.5500,6
1457,7.6000,0.4900,0.3300,1.9000,0.0740,27.0000,85.0000,0.9971,3.4100,0.5800,9.0000,5
1458,8.4000,0.2900,0.4000,1.7000,0.0670,8.0000,20.0000,0.9960,3.3900,0.6000,10.5000,5
1459,7.9000,0.2000,0.3500,1.7000,0.0540,7.0000,15.0000,0.9946,3.3200,0.8000,11.9000,7
1460,6.4000,0.4200,0.0900,2.3000,0.0540,34.0000,64.0000,0.9972,3.4100,0.6800,10.4000,6
1461,6.2000,0.7850,0.0000,2.1000,0.0600,6.0000,13.0000,0.9966,3.5900,0.6100,10.0000,4
1462,6.8000,0.6400,0.0300,2.3000,0.0750,14.0000,31.0000,0.9954,3.3600,0.5800,10.4000,6
1463,6.9000,0.6300,0.0100,2.4000,0.0760,14.0000,39.0000,0.9952,3.3400,0.5300,10.8000,6
1464,6.8000,0.5900,0.1000,1.7000,0.0630,34.0000,53.0000,0.9958,3.4100,0.6700,9.7000,5
1465,6.8000,0.5900,0.1000,1.7000,0.0630,34.0000,53.0000,0.9958,3.4100,0.6700,9.7000,5
1466,7.3000,0.4800,0.3200,2.1000,0.0620,31.0000,54.0000,0.9973,3.3000,0.6500,10.0000,7
1467,6.7000,1.0400,0.0800,2.3000,0.0670,19.0000,32.0000,0.9965,3.5200,0.5700,11.0000,4
1468,7.3000,0.4800,0.3200,2.1000,0.0620,31.0000,54.0000,0.9973,3.3000,0.6500,10.0000,7
1469,7.3000,0.9800,0.0500,2.1000,0.0610,20.0000,49.0000,0.9970,3.3100,0.5500,9.7000,3
1470,10.0000,0.6900,0.1100,1.4000,0.0840,8.0000,24.0000,0.9958,2.8800,0.4700,9.7000,5
1471,6.7000,0.7000,0.0800,3.7500,0.0670,8.0000,16.0000,0.9933,3.4300,0.5200,12.6000,5
1472,7.6000,0.3500,0.6000,2.6000,0.0730,23.0000,44.0000,0.9966,3.3800,0.7900,11.1000,6
1473,6.1000,0.6000,0.0800,1.8000,0.0710,14.0000,45.0000,0.9934,3.3800,0.5400,11.0000,5
1474,9.9000,0.5000,0.5000,13.8000,0.2050,48.0000,82.0000,1.0024,3.1600,0.7500,8.8000,5
1475,5.3000,0.4700,0.1100,2.2000,0.0480,16.0000,89.0000,0.9918,3.5400,0.8800,13.5667,7
1476,9.9000,0.5000,0.5000,13.8000,0.2050,48.0000,82.0000,1.0024,3.1600,0.7500,8.8000,5
1477,5.3000,0.4700,0.1100,2.2000,0.0480,16.0000,89.0000,0.9918,3.5400,0.8800,13.6000,7
1478,7.1000,0.8750,0.0500,5.7000,0.0820,3.0000,14.0000,0.9981,3.4000,0.5200,10.2000,3
1479,8.2000,0.2800,0.6000,3.0000,0.1040,10.0000,22.0000,0.9983,3.3900,0.6800,10.6000,5
1480,5.6000,0.6200,0.0300,1.5000,0.0800,6.0000,13.0000,0.9950,3.6600,0.6200,10.1000,4
1481,8.2000,0.2800,0.6000,3.0000,0.1040,10.0000,22.0000,0.9983,3.3900,0.6800,10.6000,5
1482,7.2000,0.5800,0.5400,2.1000,0.1140,3.0000,9.0000,0.9972,3.3300,0.5700,10.3000,4
1483,8.1000,0.3300,0.4400,1.5000,0.0420,6.0000,12.0000,0.9954,3.3500,0.6100,10.7000,5
1484,6.8000,0.9100,0.0600,2.0000,0.0600,4.0000,11.0000,0.9959,3.5300,0.6400,10.9000,4
1485,7.0000,0.6550,0.1600,2.1000,0.0740,8.0000,25.0000,0.9961,3.3700,0.5500,9.7000,5
1486,6.8000,0.6800,0.2100,2.1000,0.0700,9.0000,23.0000,0.9955,3.3800,0.6000,10.3000,5
1487,6.0000,0.6400,0.0500,1.9000,0.0660,9.0000,17.0000,0.9950,3.5200,0.7800,10.6000,5
1488,5.6000,0.5400,0.0400,1.7000,0.0490,5.0000,13.0000,0.9942,3.7200,0.5800,11.4000,5
1489,6.2000,0.5700,0.1000,2.1000,0.0480,4.0000,11.0000,0.9945,3.4400,0.7600,10.8000,6
1490,7.1000,0.2200,0.4900,1.8000,0.0390,8.0000,18.0000,0.9934,3.3900,0.5600,12.4000,6
1491,5.6000,0.5400,0.0400,1.7000,0.0490,5.0000,13.0000,0.9942,3.7200,0.5800,11.4000,5
1492,6.2000,0.6500,0.0600,1.6000,0.0500,6.0000,18.0000,0.9935,3.5700,0.5400,11.9500,5
1493,7.7000,0.5400,0.2600,1.9000,0.0890,23.0000,147.0000,0.9964,3.2600,0.5900,9.7000,5
1494,6.4000,0.3100,0.0900,1.4000,0.0660,15.0000,28.0000,0.9946,3.4200,0.7000,10.0000,7
1495,7.0000,0.4300,0.0200,1.9000,0.0800,15.0000,28.0000,0.9949,3.3500,0.8100,10.6000,6
1496,7.7000,0.5400,0.2600,1.9000,0.0890,23.0000,147.0000,0.9964,3.2600,0.5900,9.7000,5
1497,6.9000,0.7400,0.0300,2.3000,0.0540,7.0000,16.0000,0.9951,3.4500,0.6300,11.5000,6
1498,6.6000,0.8950,0.0400,2.3000,0.0680,7.0000,13.0000,0.9958,3.5300,0.5800,10.8000,6
1499,6.9000,0.7400,0.0300,2.3000,0.0540,7.0000,16.0000,0.9951,3.4500,0.6300,11.5000,6
1500,7.5000,0.7250,0.0400,1.5000,0.0760,8.0000,15.0000,0.9951,3.2600,0.5300,9.6000,5
1501,7.8000,0.8200,0.2900,4.3000,0.0830,21.0000,64.0000,0.9964,3.1600,0.5300,9.4000,5
1502,7.3000,0.5850,0.1800,2.4000,0.0780,15.0000,60.0000,0.9964,3.3100,0.5400,9.8000,5
1503,6.2000,0.4400,0.3900,2.5000,0.0770,6.0000,14.0000,0.9956,3.5100,0.6900,11.0000,6
1504,7.5000,0.3800,0.5700,2.3000,0.1060,5.0000,12.0000,0.9960,3.3600,0.5500,11.4000,6
1505,6.7000,0.7600,0.0200,1.8000,0.0780,6.0000,12.0000,0.9960,3.5500,0.6300,9.9500,3
1506,6.8000,0.8100,0.0500,2.0000,0.0700,6.0000,14.0000,0.9956,3.5100,0.6600,10.8000,6
1507,7.5000,0.3800,0.5700,2.3000,0.1060,5.0000,12.0000,0.9960,3.3600,0.5500,11.4000,6
1508,7.1000,0.2700,0.6000,2.1000,0.0740,17.0000,25.0000,0.9981,3.3800,0.7200,10.6000,6
1509,7.9000,0.1800,0.4000,1.8000,0.0620,7.0000,20.0000,0.9941,3.2800,0.7000,11.1000,5
1510,6.4000,0.3600,0.2100,2.2000,0.0470,26.0000,48.0000,0.9966,3.4700,0.7700,9.7000,6
1511,7.1000,0.6900,0.0400,2.1000,0.0680,19.0000,27.0000,0.9971,3.4400,0.6700,9.8000,5
1512,6.4000,0.7900,0.0400,2.2000,0.0610,11.0000,17.0000,0.9959,3.5300,0.6500,10.4000,6
1513,6.4000,0.5600,0.1500,1.8000,0.0780,17.0000,65.0000,0.9929,3.3300,0.6000,10.5000,6
1514,6.9000,0.8400,0.2100,4.1000,0.0740,16.0000,65.0000,0.9984,3.5300,0.7200,9.2333,6
1515,6.9000,0.8400,0.2100,4.1000,0.0740,16.0000,65.0000,0.9984,3.5300,0.7200,9.2500,6
1516,6.1000,0.3200,0.2500,2.3000,0.0710,23.0000,58.0000,0.9963,3.4200,0.9700,10.6000,5
1517,6.5000,0.5300,0.0600,2.0000,0.0630,29.0000,44.0000,0.9949,3.3800,0.8300,10.3000,6
1518,7.4000,0.4700,0.4600,2.2000,0.1140,7.0000,20.0000,0.9965,3.3200,0.6300,10.5000,5
1519,6.6000,0.7000,0.0800,2.6000,0.1060,14.0000,27.0000,0.9967,3.4400,0.5800,10.2000,5
1520,6.5000,0.5300,0.0600,2.0000,0.0630,29.0000,44.0000,0.9949,3.3800,0.8300,10.3000,6
1521,6.9000,0.4800,0.2000,1.9000,0.0820,9.0000,23.0000,0.9959,3.3900,0.4300,9.0500,4
1522,6.1000,0.3200,0.2500,2.3000,0.0710,23.0000,58.0000,0.9963,3.4200,0.9700,10.6000,5
1523,6.8000,0.4800,0.2500,2.0000,0.0760,29.0000,61.0000,0.9953,3.3400,0.6000,10.4000,5
1524,6.0000,0.4200,0.1900,2.0000,0.0750,22.0000,47.0000,0.9952,3.3900,0.7800,10.0000,6
1525,6.7000,0.4800,0.0800,2.1000,0.0640,18.0000,34.0000,0.9955,3.3300,0.6400,9.7000,5
1526,6.8000,0.4700,0.0800,2.2000,0.0640,18.0000,38.0000,0.9955,3.3000,0.6500,9.6000,6
1527,7.1000,0.5300,0.0700,1.7000,0.0710,15.0000,24.0000,0.9951,3.2900,0.6600,10.8000,6
1528,7.9000,0.2900,0.4900,2.2000,0.0960,21.0000,59.0000,0.9971,3.3100,0.6700,10.1000,6
1529,7.1000,0.6900,0.0800,2.1000,0.0630,42.0000,52.0000,0.9961,3.4200,0.6000,10.2000,6
1530,6.6000,0.4400,0.0900,2.2000,0.0630,9.0000,18.0000,0.9944,3.4200,0.6900,11.3000,6
1531,6.1000,0.7050,0.1000,2.8000,0.0810,13.0000,28.0000,0.9963,3.6000,0.6600,10.2000,5
1532,7.2000,0.5300,0.1300,2.0000,0.0580,18.0000,22.0000,0.9957,3.2100,0.6800,9.9000,6
1533,8.0000,0.3900,0.3000,1.9000,0.0740,32.0000,84.0000,0.9972,3.3900,0.6100,9.0000,5
1534,6.6000,0.5600,0.1400,2.4000,0.0640,13.0000,29.0000,0.9940,3.4200,0.6200,11.7000,7
1535,7.0000,0.5500,0.1300,2.2000,0.0750,15.0000,35.0000,0.9959,3.3600,0.5900,9.7000,6
1536,6.1000,0.5300,0.0800,1.9000,0.0770,24.0000,45.0000,0.9953,3.6000,0.6800,10.3000,6
1537,5.4000,0.5800,0.0800,1.9000,0.0590,20.0000,31.0000,0.9948,3.5000,0.6400,10.2000,6
1538,6.2000,0.6400,0.0900,2.5000,0.0810,15.0000,26.0000,0.9954,3.5700,0.6300,12.0000,5
1539,7.2000,0.3900,0.3200,1.8000,0.0650,34.0000,60.0000,0.9971,3.4600,0.7800,9.9000,5
1540,6.2000,0.5200,0.0800,4.4000,0.0710,11.0000,32.0000,0.9965,3.5600,0.6300,11.6000,6
1541,7.4000,0.2500,0.2900,2.2000,0.0540,19.0000,49.0000,0.9967,3.4000,0.7600,10.9000,7
1542,6.7000,0.8550,0.0200,1.9000,0.0640,29.0000,38.0000,0.9947,3.3000,0.5600,10.7500,6
1543,11.1000,0.4400,0.4200,2.2000,0.0640,14.0000,19.0000,0.9976,3.2500,0.5700,10.4000,6
1544,8.4000,0.3700,0.4300,2.3000,0.0630,12.0000,19.0000,0.9955,3.1700,0.8100,11.2000,7
1545,6.5000,0.6300,0.3300,1.8000,0.0590,16.0000,28.0000,0.9953,3.3600,0.6400,10.1000,6
1546,7.0000,0.5700,0.0200,2.0000,0.0720,17.0000,26.0000,0.9958,3.3600,0.6100,10.2000,5
1547,6.3000,0.6000,0.1000,1.6000,0.0480,12.0000,26.0000,0.9931,3.5500,0.5100,12.1000,5
1548,11.2000,0.4000,0.5000,2.0000,0.0990,19.0000,50.0000,0.9978,3.1000,0.5800,10.4000,5
1549,7.4000,0.3600,0.3000,1.8000,0.0740,17.0000,24.0000,0.9942,3.2400,0.7000,11.4000,8
1550,7.1000,0.6800,0.0000,2.3000,0.0870,17.0000,26.0000,0.9978,3.4500,0.5300,9.5000,5
1551,7.1000,0.6700,0.0000,2.3000,0.0830,18.0000,27.0000,0.9977,3.4400,0.5400,9.4000,5
1552,6.3000,0.6800,0.0100,3.7000,0.1030,32.0000,54.0000,0.9959,3.5100,0.6600,11.3000,6
1553,7.3000,0.7350,0.0000,2.2000,0.0800,18.0000,28.0000,0.9977,3.4100,0.6000,9.4000,5
1554,6.6000,0.8550,0.0200,2.4000,0.0620,15.0000,23.0000,0.9963,3.5400,0.6000,11.0000,6
1555,7.0000,0.5600,0.1700,1.7000,0.0650,15.0000,24.0000,0.9951,3.4400,0.6800,10.5500,7
1556,6.6000,0.8800,0.0400,2.2000,0.0660,12.0000,20.0000,0.9964,3.5300,0.5600,9.9000,5
1557,6.6000,0.8550,0.0200,2.4000,0.0620,15.0000,23.0000,0.9963,3.5400,0.6000,11.0000,6
1558,6.9000,0.6300,0.3300,6.7000,0.2350,66.0000,115.0000,0.9979,3.2200,0.5600,9.5000,5
1559,7.8000,0.6000,0.2600,2.0000,0.0800,31.0000,131.0000,0.9962,3.2100,0.5200,9.9000,5
1560,7.8000,0.6000,0.2600,2.0000,0.0800,31.0000,131.0000,0.9962,3.2100,0.5200,9.9000,5
1561,7.8000,0.6000,0.2600,2.0000,0.0800,31.0000,131.0000,0.9962,3.2100,0.5200,9.9000,5
1562,7.2000,0.6950,0.1300,2.0000,0.0760,12.0000,20.0000,0.9955,3.2900,0.5400,10.1000,5
1563,7.2000,0.6950,0.1300,2.0000,0.0760,12.0000,20.0000,0.9955,3.2900,0.5400,10.1000,5
1564,7.2000,0.6950,0.1300,2.0000,0.0760,12.0000,20.0000,0.9955,3.2900,0.5400,10.1000,5
1565,6.7000,0.6700,0.0200,1.9000,0.0610,26.0000,42.0000,0.9949,3.3900,0.8200,10.9000,6
1566,6.7000,0.1600,0.6400,2.1000,0.0590,24.0000,52.0000,0.9949,3.3400,0.7100,11.2000,6
1567,7.2000,0.6950,0.1300,2.0000,0.0760,12.0000,20.0000,0.9955,3.2900,0.5400,10.1000,5
1568,7.0000,0.5600,0.1300,1.6000,0.0770,25.0000,42.0000,0.9963,3.3400,0.5900,9.2000,5
1569,6.2000,0.5100,0.1400,1.9000,0.0560,15.0000,34.0000,0.9940,3.4800,0.5700,11.5000,6
1570,6.4000,0.3600,0.5300,2.2000,0.2300,19.0000,35.0000,0.9934,3.3700,0.9300,12.4000,6
1571,6.4000,0.3800,0.1400,2.2000,0.0380,15.0000,25.0000,0.9951,3.4400,0.6500,11.1000,6
1572,7.3000,0.6900,0.3200,2.2000,0.0690,35.0000,104.0000,0.9963,3.3300,0.5100,9.5000,5
1573,6.0000,0.5800,0.2000,2.4000,0.0750,15.0000,50.0000,0.9947,3.5800,0.6700,12.5000,6
1574,5.6000,0.3100,0.7800,13.9000,0.0740,23.0000,92.0000,0.9968,3.3900,0.4800,10.5000,6
1575,7.5000,0.5200,0.4000,2.2000,0.0600,12.0000,20.0000,0.9947,3.2600,0.6400,11.8000,6
1576,8.0000,0.3000,0.6300,1.6000,0.0810,16.0000,29.0000,0.9959,3.3000,0.7800,10.8000,6
1577,6.2000,0.7000,0.1500,5.1000,0.0760,13.0000,27.0000,0.9962,3.5400,0.6000,11.9000,6
1578,6.8000,0.6700,0.1500,1.8000,0.1180,13.0000,20.0000,0.9954,3.4200,0.6700,11.3000,6
1579,6.2000,0.5600,0.0900,1.7000,0.0530,24.0000,32.0000,0.9940,3.5400,0.6000,11.3000,5
1580,7.4000,0.3500,0.3300,2.4000,0.0680,9.0000,26.0000,0.9947,3.3600,0.6000,11.9000,6
1581,6.2000,0.5600,0.0900,1.7000,0.0530,24.0000,32.0000,0.9940,3.5400,0.6000,11.3000,5
1582,6.1000,0.7150,0.1000,2.6000,0.0530,13.0000,27.0000,0.9936,3.5700,0.5000,11.9000,5
1583,6.2000,0.4600,0.2900,2.1000,0.0740,32.0000,98.0000,0.9958,3.3300,0.6200,9.8000,5
1584,6.7000,0.3200,0.4400,2.4000,0.0610,24.0000,34.0000,0.9948,3.2900,0.8000,11.6000,7
1585,7.2000,0.3900,0.4400,2.6000,0.0660,22.0000,48.0000,0.9949,3.3000,0.8400,11.5000,6
1586,7.5000,0.3100,0.4100,2.4000,0.0650,34.0000,60.0000,0.9949,3.3400,0.8500,11.4000,6
1587,5.8000,0.6100,0.1100,1.8000,0.0660,18.0000,28.0000,0.9948,3.5500,0.6600,10.9000,6
1588,7.2000,0.6600,0.3300,2.5000,0.0680,34.0000,102.0000,0.9941,3.2700,0.7800,12.8000,6
1589,6.6000,0.7250,0.2000,7.8000,0.0730,29.0000,79.0000,0.9977,3.2900,0.5400,9.2000,5
1590,6.3000,0.5500,0.1500,1.8000,0.0770,26.0000,35.0000,0.9931,3.3200,0.8200,11.6000,6
1591,5.4000,0.7400,0.0900,1.7000,0.0890,16.0000,26.0000,0.9940,3.6700,0.5600,11.6000,6
1592,6.3000,0.5100,0.1300,2.3000,0.0760,29.0000,40.0000,0.9957,3.4200,0.7500,11.0000,6
1593,6.8000,0.6200,0.0800,1.9000,0.0680,28.0000,38.0000,0.9965,3.4200,0.8200,9.5000,6
1594,6.2000,0.6000,0.0800,2.0000,0.0900,32.0000,44.0000,0.9949,3.4500,0.5800,10.5000,5
1595,5.9000,0.5500,0.1000,2.2000,0.0620,39.0000,51.0000,0.9951,3.5200,0.7600,11.2000,6
1596,6.3000,0.5100,0.1300,2.3000,0.0760,29.0000,40.0000,0.9957,3.4200,0.7500,11.0000,6
1597,5.9000,0.6450,0.1200,2.0000,0.0750,32.0000,44.0000,0.9955,3.5700,0.7100,10.2000,5
1598,6.0000,0.3100,0.4700,3.6000,0.0670,18.0000,42.0000,0.9955,3.3900,0.6600,11.0000,6
